# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
188 -0.427830546 -0.525585598 0.568741550 -0.466104981 0.667007935 0.061473343 26.334050657 188 DJI_20260816174828_0247_D.JPG

189 0.023116405 0.022115235 0.792493888 -0.609040217 1.111369477 1.622459276 14.787346143 189 DJI_20260816174831_0248_D.JPG

190 0.017475599 0.014853943 0.793037279 -0.608741191 0.103074045 1.624709627 14.661730435 190 DJI_20260816174834_0249_D.JPG

191 0.544574040 0.591866706 0.441107305 -0.398192496 0.152034345 6.536179026 24.582762920 191 DJI_20260816174837_0250_D.JPG

192 -0.040943785 -0.071515568 0.846956958 -0.525236176 -19.967146772 3.245365468 14.732823284 192 DJI_20260816174840_0251_D.JPG

193 -0.191432435 -0.315530612 0.789858601 -0.489813685 -11.419370912 -0.971862195 23.227501610 193 DJI_20260816174843_0252_D.JPG

194 -0.008189972 -0.023050979 0.868321324 -0.495398481 -10.951610587 2.111324488 14.958729324 194 DJI_20260816174846_0253_D.JPG

195 0.013219237 0.012644684 0.869242650 -0.494047142 -1.641209653 2.042061754 15.079410960 195 DJI_20260816174849_0254_D.JPG

196 0.209943170 0.355514202 0.790957653 -0.451574477 5.774305029 -2.183935389 22.709193675 196 DJI_20260816174852_0255_D.JPG

197 0.585358305 0.810712091 -0.004403410 0.009064767 1.395741065 5.583323056 7.092821749 197 DJI_20260816174855_0256_D.JPG

198 0.606255469 0.795086644 -0.011629781 0.012501316 -7.382629406 1.416832925 17.098298109 198 DJI_20260816174858_0257_D.JPG

